fecha,year,mes,logo,color,procedencia,peso_mg,diametro_mm,divisible,imagen,imagen_rear,sustancia_1,valor_1_mg,unidad_1,sustancia_2,valor_2_mg,unidad_2,sustancia_3,valor_3_mg,unidad_3,sustancia_4,valor_4_mg,unidad_4,sustancia_5,valor_5_mg,unidad_5,sustancia_6,valor_6_mg,unidad_6,sustancia_7,valor_7_mg,unidad_7,sustancia_8,valor_8_mg,unidad_8,sustancia_9,valor_9_mg,unidad_9,sustancia_10,valor_10_mg,unidad_10,sustancia_11,valor_11_mg,unidad_11,ruta_imagen,ruta_imagen_rear
2021-07-08,2021,7,Punisher,Azul,Madrid,526,12,1,https://api.energycontrol.org/pilltable/images/581fe1e8a9bd435aa4d07fd152b9fbd5.jpeg,https://api.energycontrol.org/pilltable/images/32a270bd229732a10d278804ffc32739.jpeg,MDMA,172.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\581fe1e8a9bd435aa4d07fd152b9fbd5.jpeg,imagenes\32a270bd229732a10d278804ffc32739.jpeg
2021-07-08,2021,7,Fantasma,Rosa Claro,Barcelona,142,13,2,https://api.energycontrol.org/pilltable/images/695be275741fbc61b3647a466dafc36f.jpeg,https://api.energycontrol.org/pilltable/images/4922036e069afb67846e82484495c60a.jpeg,MDMA,10.0,mg,2C-B,4.0,mg,Anfetamina Sulfato,1.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\695be275741fbc61b3647a466dafc36f.jpeg,imagenes\4922036e069afb67846e82484495c60a.jpeg
2021-07-15,2021,7,SoundCloud,Amarillo claro,Valencia,389,10,1,https://api.energycontrol.org/pilltable/images/aee679dcfe44099069dd38cd57a22c36.jpeg,https://api.energycontrol.org/pilltable/images/16def4edfd0409804cd998dc983d0815.jpeg,MDMA,191.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\aee679dcfe44099069dd38cd57a22c36.jpeg,imagenes\16def4edfd0409804cd998dc983d0815.jpeg
2021-07-15,2021,7,Trojka,Verde,Barcelona,384,13,2,https://api.energycontrol.org/pilltable/images/9cdff94e4a77c301340a379f871f6981.jpeg,https://api.energycontrol.org/pilltable/images/589490bc57e4a7042b073cc69e1124c8.jpeg,MDMA,124.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\9cdff94e4a77c301340a379f871f6981.jpeg,imagenes\589490bc57e4a7042b073cc69e1124c8.jpeg
2021-07-15,2021,7,Bowser,Gris,Barcelona,481,12,no,https://api.energycontrol.org/pilltable/images/3711cf68c5f6704237a5abb40cf7c998.jpeg,https://api.energycontrol.org/pilltable/images/6c281f258ca2000c153457c593767e62.jpeg,MDMA,107.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\3711cf68c5f6704237a5abb40cf7c998.jpeg,imagenes\6c281f258ca2000c153457c593767e62.jpeg
2021-07-20,2021,7,Rolex,Naranja,Barcelona,356,9,no,https://api.energycontrol.org/pilltable/images/2cc58ac8f64af788a1bc1b25e92f96f9.jpeg,https://api.energycontrol.org/pilltable/images/5cf6c217ba0a59fa29fe695b01697153.jpeg,MDMA,58.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\2cc58ac8f64af788a1bc1b25e92f96f9.jpeg,imagenes\5cf6c217ba0a59fa29fe695b01697153.jpeg
2021-07-20,2021,7,Sixty Nine/69,Verde Claro,Barcelona,560,12,2,https://api.energycontrol.org/pilltable/images/3125962fbbfcb25f10829b30c95e2bcd.jpeg,https://api.energycontrol.org/pilltable/images/06ad386a60270af986ee040b00b83ed9.jpeg,MDMA,250.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\3125962fbbfcb25f10829b30c95e2bcd.jpeg,imagenes\06ad386a60270af986ee040b00b83ed9.jpeg
2021-07-20,2021,7,Sixty Nine/69,Rosa Claro,Barcelona,547,12,2,https://api.energycontrol.org/pilltable/images/d7afb922376485c78e08f35352bdc462.jpeg,https://api.energycontrol.org/pilltable/images/3e52048b223ff35250e95f98e6c788de.jpeg,MDMA,222.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\d7afb922376485c78e08f35352bdc462.jpeg,imagenes\3e52048b223ff35250e95f98e6c788de.jpeg
2021-07-20,2021,7,Oreo,Beige,Barcelona,187,12,no,https://api.energycontrol.org/pilltable/images/3f710592eff4cbb1de3c01bc5b26e5f7.jpeg,https://api.energycontrol.org/pilltable/images/a74c4cb2d1ff2055e20ed3f1cf423d02.jpeg,2C-B,16.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\3f710592eff4cbb1de3c01bc5b26e5f7.jpeg,imagenes\a74c4cb2d1ff2055e20ed3f1cf423d02.jpeg
2021-07-20,2021,7,Trump,Azul,Barcelona,342,11,2,https://api.energycontrol.org/pilltable/images/2f31826d9b3184875e4e5d61d14cc335.jpeg,,MDMA,141.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\2f31826d9b3184875e4e5d61d14cc335.jpeg,
2021-07-20,2021,7,Red Bull,Rosa,Barcelona,503,11,1,https://api.energycontrol.org/pilltable/images/57e00050017ded42d1a487f373e20d6d.jpeg,https://api.energycontrol.org/pilltable/images/55d68afb2edbb2800568440dbbe9a949.jpeg,MDMA,240.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\57e00050017ded42d1a487f373e20d6d.jpeg,imagenes\55d68afb2edbb2800568440dbbe9a949.jpeg
2021-07-20,2021,7,Phillip Plein,Amarillo,Barcelona,572,11,2,https://api.energycontrol.org/pilltable/images/766d2a255f47919b466f191221e6bb84.jpeg,https://api.energycontrol.org/pilltable/images/e0c9fc87f19f02cf745afd7e4ddc0d64.jpeg,MDMA,258.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\766d2a255f47919b466f191221e6bb84.jpeg,imagenes\e0c9fc87f19f02cf745afd7e4ddc0d64.jpeg
2021-07-20,2021,7,Trump,Azul,Barcelona,328,11,2,https://api.energycontrol.org/pilltable/images/f6fc8c9afe0f4fa51729799da5f25527.jpeg,,MDMA,107.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\f6fc8c9afe0f4fa51729799da5f25527.jpeg,
2021-07-20,2021,7,SoundCloud,Naranja,Barcelona,463,14,1,https://api.energycontrol.org/pilltable/images/003c07ebaa7bf944de0f0f550d75e11f.jpeg,https://api.energycontrol.org/pilltable/images/a126bd7152a88b020bdccb3fc6ab1448.jpeg,MDMA,226.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\003c07ebaa7bf944de0f0f550d75e11f.jpeg,imagenes\a126bd7152a88b020bdccb3fc6ab1448.jpeg
2021-07-20,2021,7,Casa de papel,Rosa,Barcelona,563,14,2,https://api.energycontrol.org/pilltable/images/2e31985466dc7c3912d4188c1cfc0320.jpeg,https://api.energycontrol.org/pilltable/images/b54ebf702b4e0af75b71695dfd164b60.jpeg,MDMA,112.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\2e31985466dc7c3912d4188c1cfc0320.jpeg,imagenes\b54ebf702b4e0af75b71695dfd164b60.jpeg
2021-07-22,2021,7,Plusle,Amarillo,Madrid,246,11,no,https://api.energycontrol.org/pilltable/images/45012e787dfcf2a0fb5e6593db5f1833.jpeg,https://api.energycontrol.org/pilltable/images/d01fbec0410fba4838223ec13084bd78.jpeg,2C-B,7.8,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\45012e787dfcf2a0fb5e6593db5f1833.jpeg,imagenes\d01fbec0410fba4838223ec13084bd78.jpeg
2021-07-22,2021,7,Punisher,Azul,Madrid,500,0,1,https://api.energycontrol.org/pilltable/images/6eb3b2ddd8ce55672933358712d4d094.jpeg,https://api.energycontrol.org/pilltable/images/3e4bacc07767ad3a02566c703ec006dd.jpeg,MDMA,131.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\6eb3b2ddd8ce55672933358712d4d094.jpeg,imagenes\3e4bacc07767ad3a02566c703ec006dd.jpeg
2021-07-23,2021,7,Faraón,Gris Oscuro,Granada,417,10,1,https://api.energycontrol.org/pilltable/images/1d650c39cea69bc380b5625da6a23911.jpeg,https://api.energycontrol.org/pilltable/images/5a5c4e9ee5985b3e5c1ac9c1348d445d.jpeg,MDMA,162.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\1d650c39cea69bc380b5625da6a23911.jpeg,imagenes\5a5c4e9ee5985b3e5c1ac9c1348d445d.jpeg
2021-07-27,2021,7,Calavera,Rosa,Barcelona,523,13,1,https://api.energycontrol.org/pilltable/images/520427f7ca5b29b82f5066b986762e1c.jpeg,https://api.energycontrol.org/pilltable/images/22233b2244499d78674558cbce4787eb.jpeg,MDMA,177.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\520427f7ca5b29b82f5066b986762e1c.jpeg,imagenes\22233b2244499d78674558cbce4787eb.jpeg
2021-07-27,2021,7,Rolex,Lila,Barcelona,365,9,no,https://api.energycontrol.org/pilltable/images/8361c3f7415c5ff3fd2336831be97cec.jpeg,https://api.energycontrol.org/pilltable/images/27d001ca9f1a33516331e45232d34491.jpeg,MDMA,136.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\8361c3f7415c5ff3fd2336831be97cec.jpeg,imagenes\27d001ca9f1a33516331e45232d34491.jpeg
2021-07-27,2021,7,Audi,Gris,Barcelona,0,0,1,https://api.energycontrol.org/pilltable/images/4c38d614d78f9cec91c567c7819a116f.jpeg,https://api.energycontrol.org/pilltable/images/96a5241581b5a34fd2cdc510752a0165.jpeg,MDMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\4c38d614d78f9cec91c567c7819a116f.jpeg,imagenes\96a5241581b5a34fd2cdc510752a0165.jpeg
2021-07-29,2021,7,Diamante,Rosa Claro,Madrid,304,9,no,https://api.energycontrol.org/pilltable/images/95bea4bc489a4057c17dd29f46c5a0b3.jpeg,https://api.energycontrol.org/pilltable/images/cfba6954133e404f73bcb77729d0e74e.jpeg,MDMA,161.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\95bea4bc489a4057c17dd29f46c5a0b3.jpeg,imagenes\cfba6954133e404f73bcb77729d0e74e.jpeg
2021-07-29,2021,7,Tigre,Amarillo oscuro,Madrid,484,12,no,https://api.energycontrol.org/pilltable/images/15a4ffb72b747aea0bdc8295c56050b3.jpeg,https://api.energycontrol.org/pilltable/images/2a2853e3051bc04d4dac9d1c01c7cde0.jpeg,MDMA,162.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\15a4ffb72b747aea0bdc8295c56050b3.jpeg,imagenes\2a2853e3051bc04d4dac9d1c01c7cde0.jpeg
2021-07-29,2021,7,,Verde Claro,Madrid,432,11,no,https://api.energycontrol.org/pilltable/images/57c3279bcb6d36f7e9f96dba0c061475.jpeg,,6-APB succinato,157.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\57c3279bcb6d36f7e9f96dba0c061475.jpeg,
2021-07-29,2021,7,Punisher,Azul oscuro,Madrid,564,12,1,https://api.energycontrol.org/pilltable/images/3cb8f844a4c3d5e41a3fa9dbb4600834.jpeg,https://api.energycontrol.org/pilltable/images/adc534b1b42e85740d5e8b53545b4c06.jpeg,MDMA,175.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\3cb8f844a4c3d5e41a3fa9dbb4600834.jpeg,imagenes\adc534b1b42e85740d5e8b53545b4c06.jpeg
2021-07-30,2021,7,Masserati,Verde,Badajoz,462,12,1,https://api.energycontrol.org/pilltable/images/c347ca960cabc2e4710d664cb33a7f03.jpeg,https://api.energycontrol.org/pilltable/images/07ab902e8c5bcf173e434269772ba777.jpeg,MDMA,216.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\c347ca960cabc2e4710d664cb33a7f03.jpeg,imagenes\07ab902e8c5bcf173e434269772ba777.jpeg
2021-08-03,2021,8,jesuslovesyou,Rosa,Madrid,425,11,no,https://api.energycontrol.org/pilltable/images/532ca4301b94973c9595aad4eb91080d.jpeg,https://api.energycontrol.org/pilltable/images/6895559313bb74f903b47c973e4f3afb.jpeg,MDMA,155.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\532ca4301b94973c9595aad4eb91080d.jpeg,imagenes\6895559313bb74f903b47c973e4f3afb.jpeg
2021-08-06,2021,8,Saw,Rosa,Málaga,494,11,no,https://api.energycontrol.org/pilltable/images/a5f94d20face63141638edad0474296f.jpeg,https://api.energycontrol.org/pilltable/images/0d378eef284178a2313becd6ef823fc4.jpeg,MDMA,245.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\a5f94d20face63141638edad0474296f.jpeg,imagenes\0d378eef284178a2313becd6ef823fc4.jpeg
2021-08-26,2021,8,Tortuga,Verde,Madrid,372,9,no,https://api.energycontrol.org/pilltable/images/674b652aeeab07256bc5b9d7f4cf3283.jpeg,https://api.energycontrol.org/pilltable/images/911709516d3f2a1c6c4b93f05c9e1823.jpeg,MDMA,172.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\674b652aeeab07256bc5b9d7f4cf3283.jpeg,imagenes\911709516d3f2a1c6c4b93f05c9e1823.jpeg
2021-08-27,2021,8,""" (No usar)",Rosa,Málaga,470,8,1,https://api.energycontrol.org/pilltable/images/6628fc2237cf413e194aad625397bfa8.jpeg,https://api.energycontrol.org/pilltable/images/9e72103884cbb74168b99f29648044bc.jpeg,MDMA,180.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\6628fc2237cf413e194aad625397bfa8.jpeg,imagenes\9e72103884cbb74168b99f29648044bc.jpeg
2021-08-31,2021,8,Tigre,Naranja,Barcelona,548,12,1,https://api.energycontrol.org/pilltable/images/ef59ffe0a29097409963daf7310b1b5e.jpeg,https://api.energycontrol.org/pilltable/images/aaaaee12b9632e4655efc4e0bffcd0a7.jpeg,MDMA,191.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\ef59ffe0a29097409963daf7310b1b5e.jpeg,imagenes\aaaaee12b9632e4655efc4e0bffcd0a7.jpeg
2021-09-02,2021,9,Punisher,Azul,Málaga,423,14,1,https://api.energycontrol.org/pilltable/images/985be99053916e1fb505de55162794f1.jpeg,https://api.energycontrol.org/pilltable/images/f7537c7e6c743c010c30bf068c98e44a.jpeg,MDMA,81.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\985be99053916e1fb505de55162794f1.jpeg,imagenes\f7537c7e6c743c010c30bf068c98e44a.jpeg
2021-09-02,2021,9,Maybach,Verde,Málaga,548,12,,https://api.energycontrol.org/pilltable/images/a5c92bcee1560e9cb5d4345107f4b06f.jpeg,https://api.energycontrol.org/pilltable/images/fb68c5ccff97fe5cf149dfb28e97a6bd.jpeg,MDMA,195.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\a5c92bcee1560e9cb5d4345107f4b06f.jpeg,imagenes\fb68c5ccff97fe5cf149dfb28e97a6bd.jpeg
2021-09-09,2021,9,Grim Reaper,Rosa Claro,Madrid,449,0,1,https://api.energycontrol.org/pilltable/images/74d6a14ec2917e09ce2d942027b2998d.jpeg,https://api.energycontrol.org/pilltable/images/7c67b24633e62e535255a115cc7d9183.jpeg,MDMA,146.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\74d6a14ec2917e09ce2d942027b2998d.jpeg,imagenes\7c67b24633e62e535255a115cc7d9183.jpeg
2021-09-09,2021,9,Masserati,Gris,Madrid,454,0,1,https://api.energycontrol.org/pilltable/images/3e0988462271379c30d1b5689d233dcc.jpeg,https://api.energycontrol.org/pilltable/images/06693e6678e4b026368b366214964309.jpeg,MDMA,189.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\3e0988462271379c30d1b5689d233dcc.jpeg,imagenes\06693e6678e4b026368b366214964309.jpeg
2021-09-09,2021,9,Rolex,Rosa Oscuro,Madrid,200,8,1,https://api.energycontrol.org/pilltable/images/2889f24c9bdff13bea1a16fa7b7ad947.jpeg,https://api.energycontrol.org/pilltable/images/c8f05eaf61a98269609d95cf72eaa0c1.jpeg,2C-B,16.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\2889f24c9bdff13bea1a16fa7b7ad947.jpeg,imagenes\c8f05eaf61a98269609d95cf72eaa0c1.jpeg
2021-09-14,2021,9,Faraón,Verde Claro,Barcelona,517,13,1,https://api.energycontrol.org/pilltable/images/5ab815b646b9350b7b1c186193d66817.jpeg,https://api.energycontrol.org/pilltable/images/3f00fbe311b89c3607e9cd58ae59487e.jpeg,MDMA,141.0,mg,Anfetamina Sulfato,7.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\5ab815b646b9350b7b1c186193d66817.jpeg,imagenes\3f00fbe311b89c3607e9cd58ae59487e.jpeg
2021-09-16,2021,9,Batman,Naranja Claro,Madrid,434,12,1,https://api.energycontrol.org/pilltable/images/1b3aced9e4a8a8086ff39b3f3fe2c55c.jpeg,https://api.energycontrol.org/pilltable/images/e70752ad39a958b83b60e5af75a8cfe9.jpeg,MDMA,202.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\1b3aced9e4a8a8086ff39b3f3fe2c55c.jpeg,imagenes\e70752ad39a958b83b60e5af75a8cfe9.jpeg
2021-09-16,2021,9,Audi,Rosa Oscuro,Madrid,426,15,no,https://api.energycontrol.org/pilltable/images/a5539987bc44e85435bbc6acdd6eca88.jpeg,https://api.energycontrol.org/pilltable/images/fa41f8b6180f425b15bcb1c099408ed3.jpeg,MDMA,117.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\a5539987bc44e85435bbc6acdd6eca88.jpeg,imagenes\fa41f8b6180f425b15bcb1c099408ed3.jpeg
2021-09-23,2021,9,Fanta,Naranja Oscuro,Baleares,400,12,1,https://api.energycontrol.org/pilltable/images/39bf631cf00a0f68521a50edc4c8ae8a.jpeg,https://api.energycontrol.org/pilltable/images/79dddfb412e5997818a2246d32b54b61.jpeg,MDMA,151.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\39bf631cf00a0f68521a50edc4c8ae8a.jpeg,imagenes\79dddfb412e5997818a2246d32b54b61.jpeg
2021-09-23,2021,9,Rolex,Verde,Madrid,342,0,no,https://api.energycontrol.org/pilltable/images/13ccef9212447ff7ebf7f9a486bda71e.jpeg,https://api.energycontrol.org/pilltable/images/546c5444d761fa52f741164a058a5ea4.jpeg,MDMA,124.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\13ccef9212447ff7ebf7f9a486bda71e.jpeg,imagenes\546c5444d761fa52f741164a058a5ea4.jpeg
2021-09-23,2021,9,Barça,Rosa,Madrid,387,10,2,https://api.energycontrol.org/pilltable/images/0caf50678a496d19272a69d6aad9b943.jpeg,https://api.energycontrol.org/pilltable/images/49601656c536841369f1f52b4f4abb16.jpeg,MDMA,162.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\0caf50678a496d19272a69d6aad9b943.jpeg,imagenes\49601656c536841369f1f52b4f4abb16.jpeg
2021-09-25,2021,9,Versace,Verde Claro,Baleares,433,10,no,https://api.energycontrol.org/pilltable/images/c6f5132599f9a6685643185eb01fad0f.jpeg,https://api.energycontrol.org/pilltable/images/aeeded79c8d79e656de70a76a157153c.jpeg,MDMA,14.0,mg,Cafeína,9.0,mg,Anfetamina Sulfato,12.0,mg,Diluyente,,,,,,,,,,,,,,,,,,,,,,,,imagenes\c6f5132599f9a6685643185eb01fad0f.jpeg,imagenes\aeeded79c8d79e656de70a76a157153c.jpeg
2021-09-28,2021,9,Rolex,Morado,Barcelona,357,9,no,https://api.energycontrol.org/pilltable/images/1d4e5ac95f3f9635a0403909fdc208ad.jpeg,https://api.energycontrol.org/pilltable/images/65def17b15c616fd29e3f0e8e56a5df4.jpeg,MDMA,137.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\1d4e5ac95f3f9635a0403909fdc208ad.jpeg,imagenes\65def17b15c616fd29e3f0e8e56a5df4.jpeg
2021-09-30,2021,9,Versace,Verde Claro,Baleares,457,10,no,https://api.energycontrol.org/pilltable/images/16a9d97c0887dadb1de7194b1a684aea.jpeg,https://api.energycontrol.org/pilltable/images/370f9d2190d75b5774274665cffd25fb.jpeg,MDMA,18.0,mg,Cafeína,9.0,mg,Anfetamina Sulfato,9.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\16a9d97c0887dadb1de7194b1a684aea.jpeg,imagenes\370f9d2190d75b5774274665cffd25fb.jpeg
2021-09-30,2021,9,Dom Perignon,Gris,Madrid,319,10,1,https://api.energycontrol.org/pilltable/images/be3eac237072af7f4f46e11128f0642f.jpeg,https://api.energycontrol.org/pilltable/images/26ed4cc3a63dc25b55e8b7dcec226c39.jpeg,MDMA,153.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\be3eac237072af7f4f46e11128f0642f.jpeg,imagenes\26ed4cc3a63dc25b55e8b7dcec226c39.jpeg
2021-09-30,2021,9,Phillip Plein,Gris,Madrid,395,11,no,https://api.energycontrol.org/pilltable/images/a79458cea6273a7ca1ae9e05897f3b87.jpeg,https://api.energycontrol.org/pilltable/images/575500d615aa8c6391f6b87e0e454123.jpeg,MDMA,136.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\a79458cea6273a7ca1ae9e05897f3b87.jpeg,imagenes\575500d615aa8c6391f6b87e0e454123.jpeg
2021-09-30,2021,9,Punisher,Azul,Madrid,420,10,1,https://api.energycontrol.org/pilltable/images/572b38f9330c0d563bb1d27ef6628d92.jpeg,https://api.energycontrol.org/pilltable/images/5cb8ed0063705a81a27cd7e25fe108a4.jpeg,MDMA,109.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\572b38f9330c0d563bb1d27ef6628d92.jpeg,imagenes\5cb8ed0063705a81a27cd7e25fe108a4.jpeg
2021-09-30,2021,9,Tesla,Naranja,Madrid,327,10,1,https://api.energycontrol.org/pilltable/images/9f4e43310259a1387c1cd7c9b5c624a4.jpeg,https://api.energycontrol.org/pilltable/images/0c4d61cbee23bc363133874456f9a1f5.jpeg,MDMA,104.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\9f4e43310259a1387c1cd7c9b5c624a4.jpeg,imagenes\0c4d61cbee23bc363133874456f9a1f5.jpeg
2021-09-30,2021,9,Polvo,Dorado,Madrid,360,10,no,https://api.energycontrol.org/pilltable/images/781d400dc55db744f85e7ed863acb824.jpeg,https://api.energycontrol.org/pilltable/images/ae721d062f06fbfb783c24327e3d1356.jpeg,2C-B,9.7,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\781d400dc55db744f85e7ed863acb824.jpeg,imagenes\ae721d062f06fbfb783c24327e3d1356.jpeg
2021-10-05,2021,10,Canguro,Rosa,Barcelona,195,8,no,https://api.energycontrol.org/pilltable/images/6c9a29d77e454586ac834c4dfc33242d.jpeg,https://api.energycontrol.org/pilltable/images/394f878fee45c18adcc8d2dd93c8d352.jpeg,2C-B,15.0,mg,Excipientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\6c9a29d77e454586ac834c4dfc33242d.jpeg,imagenes\394f878fee45c18adcc8d2dd93c8d352.jpeg
2021-10-05,2021,10,Fantasma,Rosa,Barcelona,189,8,no,https://api.energycontrol.org/pilltable/images/4e4e6bca45ddc05ce63abf06c4d99927.jpeg,https://api.energycontrol.org/pilltable/images/54f75d3417109de568c4546685b2c6a2.jpeg,MDMA,3.0,mg,Cafeína,1.0,mg,2C-B,8.0,mg,Anfetamina Sulfato,4.0,mg,,,,,,,,,,,,,,,,,,,,,,imagenes\4e4e6bca45ddc05ce63abf06c4d99927.jpeg,imagenes\54f75d3417109de568c4546685b2c6a2.jpeg
2021-10-05,2021,10,Domino,Rosa,Barcelona,439,12,1,https://api.energycontrol.org/pilltable/images/504c38c42317f65eb5efd370c0eb182a.jpeg,https://api.energycontrol.org/pilltable/images/4daa3829f19b1b680c1ed2f270653d61.jpeg,MDMA,176.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\504c38c42317f65eb5efd370c0eb182a.jpeg,imagenes\4daa3829f19b1b680c1ed2f270653d61.jpeg
2021-10-07,2021,10,Buda,Blanco Oscuro,Madrid,378,13,no,https://api.energycontrol.org/pilltable/images/729af02118ebcf60b2cdf107aee57ec2.jpeg,https://api.energycontrol.org/pilltable/images/6623ed1a4c47be1582b2c87340d93e2a.jpeg,MDMA,147.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\729af02118ebcf60b2cdf107aee57ec2.jpeg,imagenes\6623ed1a4c47be1582b2c87340d93e2a.jpeg
2021-10-07,2021,10,Fantasma,Rosa Claro,Castellón,145,7,no,https://api.energycontrol.org/pilltable/images/f23d9d86b93db7b68dca6e6287949f0e.jpeg,https://api.energycontrol.org/pilltable/images/3a40019f0ae316c944903c2b0f881a7c.jpeg,2C-B,16.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\f23d9d86b93db7b68dca6e6287949f0e.jpeg,imagenes\3a40019f0ae316c944903c2b0f881a7c.jpeg
2021-10-07,2021,10,V de vendetta,Morado,Guadalajara,338,0,no,https://api.energycontrol.org/pilltable/images/0954d0fc75ad8556c527b58ad701a514.jpeg,https://api.energycontrol.org/pilltable/images/1f121519fa788a301ef15956b753f30e.jpeg,MDMA,146.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\0954d0fc75ad8556c527b58ad701a514.jpeg,imagenes\1f121519fa788a301ef15956b753f30e.jpeg
2021-10-11,2021,10,Audi,Gris,Tarragona,508,14,1,https://api.energycontrol.org/pilltable/images/70a270ded5f41bd177d672743acfa221.jpeg,,MDMA,247.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\70a270ded5f41bd177d672743acfa221.jpeg,
2021-10-11,2021,10,Calavera,Rosa,Tarragona,571,14,1,https://api.energycontrol.org/pilltable/images/bace8f3d63b868d70f0490b72bd8596e.jpeg,https://api.energycontrol.org/pilltable/images/867549fd3cfbe547fb2bed0e32133863.jpeg,MDMA,230.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\bace8f3d63b868d70f0490b72bd8596e.jpeg,imagenes\867549fd3cfbe547fb2bed0e32133863.jpeg
2021-10-11,2021,10,Tesla,Naranja,Barcelona,372,10,1,https://api.energycontrol.org/pilltable/images/887ad84044f74e71dd845de895913961.jpeg,,MDMA,182.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\887ad84044f74e71dd845de895913961.jpeg,
2021-10-11,2021,10,SoundCloud,Naranja,Tarragona,448,14,1,https://api.energycontrol.org/pilltable/images/b947be0afd2d225679e8e2a32c636c8c.jpeg,,MDMA,243.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagenes\b947be0afd2d225679e8e2a32c636c8c.jpeg,
